date,id,longitude,latitude,time,total_precipitation_sum,temperature_2m,potential_evaporation_sum,u_component_of_wind_10m,v_component_of_wind_10m,year,month,month_name,tempC,precip_mm,pet_mm,wind_speed,balance,SPEI_3
2019-05-01,201905,-3.0500139515596465,51.750236719085805,1556668800000,0.06423009208609542,283.30057769693354,-0.1430751234292984,0.7990016937255859,-0.4373510947791479,2019,5,May,10.150577696933567,64.23009208609542,143.0751234292984,0.9108675461782982,-78.84503134320298,-0.39823231290106126
2019-06-01,201906,-3.0500139515596465,51.750236719085805,1559347200000,0.13988932118358477,286.05192873213025,-0.13730266690254211,0.6292310569021436,0.4160814086596171,2019,6,June,12.901928732130273,139.88932118358477,137.30266690254211,0.7543576483355624,2.586654281042655,-0.46338493139323184
2019-07-01,201907,-3.0500139515596465,51.750236719085805,1561939200000,0.06814829812596912,289.538634064377,-0.1755889430642128,1.2550669972614577,0.02120241170288414,2019,7,July,16.388634064377015,68.14829812596912,175.5889430642128,1.2552460754278065,-107.44064493824368,-0.8972090565235953
2019-08-01,201908,-3.0500139515596465,51.750236719085805,1564617600000,0.09783375081814683,288.654180465206,-0.15170551091432571,2.127346497710033,1.8044132763339626,2019,8,August,15.504180465206048,97.83375081814683,151.7055109143257,2.7895358741427594,-53.87176009617889,-0.7627815015733428
2019-09-01,201909,-3.0500139515596465,51.750236719085805,1567296000000,0.11803066886221458,286.4240000194973,-0.10405270010232925,1.6184543901019626,0.5950440526008606,2019,9,September,13.27400001949735,118.03066886221458,104.05270010232925,1.724375839942085,13.977968759885329,-0.7009377075536736
2019-10-01,201910,-3.0500139515596465,51.750236719085805,1569888000000,0.17031620483023246,282.3754561844693,-0.054788850247859955,0.9178166658647599,0.6573105858218286,2019,10,October,9.225456184469294,170.31620483023246,54.788850247859955,1.1289130340165887,115.52735458237251,0.4973714460536836
2019-11-01,201911,-3.0500139515596465,51.750236719085805,1572566400000,0.14744569161230814,278.6081405003866,-0.02616860717535019,-0.13625968562232124,-0.2950240227911207,2019,11,November,5.458140500386605,147.44569161230814,26.16860717535019,0.32497057705236876,121.27708443695795,1.2972833014220546
2019-12-01,201912,-3.0500139515596465,51.750236719085805,1575158400000,0.10358354335424735,278.29349103537936,-0.022621937096118927,1.916751641099171,1.5188949620851906,2019,12,December,5.143491035379384,103.58354335424735,22.621937096118927,2.4456039662022424,80.96160625812843,1.5605436906107113
2020-01-01,202001,-3.0500139515596465,51.750236719085805,1577836800000,0.09211756913519409,278.3900900399813,-0.0222964808344841,2.0837151888878114,1.8403012970442414,2020,1,January,5.2400900399813395,92.11756913519409,22.2964808344841,2.780031987640517,69.82108830070999,1.3832889375747097
2020-02-01,202002,-3.0500139515596465,51.750236719085805,1580515200000,0.1864096108918929,278.31429492468123,-0.06621664017438889,4.0772399162424025,2.281676476029144,2020,2,February,5.164294924681258,186.4096108918929,66.21664017438889,4.672251371219781,120.19297071750401,1.378961840847392
